MAKE,MODEL,MYR,OL,OW,OH,WB,CW,A1,B1,C1,D1,E1,F1,G1,TWF,TWR,WDIST
CHEVROLET,SILVERADO 1500 CREW CAB M/BOX 4X4,13,598,203,188,389,2431,136,328,44,89,129,100,108,175,172,59/41
CHEVROLET,SILVERADO 1500 CREW CAB S/BOX 2WD,13,573,203,188,365,2301,136,304,44,89,129,100,108,175,172,56/44
CHEVROLET,SILVERADO 1500 CREW CAB S/BOX 4X4,13,573,203,188,365,2394,136,304,44,89,129,100,108,175,172,58/42
CHEVROLET,SILVERADO 1500 DOUBLE CAB M/BOX 2WD,13,573,203,188,365,2269,136,304,44,89,129,100,108,175,172,58/42
CHEVROLET,SILVERADO 1500 DOUBLE CAB M/BOX 4X4,13,573,203,188,365,2366,136,304,44,89,129,100,108,175,172,59/41
CHEVROLET,SILVERADO 1500 REG CAB L/BOX 2WD,13,559,203,187,338,2127,136,283,44,89,129,100,120,175,172,58/42
CHEVROLET,SILVERADO 1500 REG CAB L/BOX 4X4,13,559,203,187,338,2246,136,283,44,89,129,100,120,175,172,59/41
CHEVROLET,SILVERADO 1500 REG CAB M/BOX 2WD,13,511,203,188,302,2051,136,234,44,89,129,100,108,175,172,58/42
CHEVROLET,SILVERADO 1500 REG CAB M/BOX 4X4,13,511,203,188,302,2154,136,234,44,89,129,100,108,175,172,60/40
CHEVROLET,SILVERADO 2500HD CREW CAB L/BOX 2WD,14,646,203,198,426,2836,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD CREW CAB L/BOX 4X4,14,646,203,198,426,2991,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2791,136,328,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 2500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2918,136,328,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 2500HD DOUBLE CAB L/BOX 2WD,14,622,203,198,402,2836,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD DOUBLE CAB L/BOX 4X4,14,622,203,198,402,2991,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD DOUBLE CAB M/BOX 2WD,14,573,203,198,366,2791,136,304,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 2500HD DOUBLE CAB M/BOX 4X4,14,573,203,198,366,2918,136,304,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 2500HD REG CAB L/BOX 2WD,14,559,203,198,339,2554,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD REG CAB L/BOX 4X4,14,559,203,198,339,2704,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX DRW 2WD,14,646,244,198,426,3076,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX DRW 4X4,14,646,244,198,426,3225,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX SRW 2WD,14,646,203,198,426,2899,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX SRW 4X4,14,646,203,198,426,3054,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2864,136,328,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2998,136,328,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX DRW 2WD,14,622,244,197,402,2802,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX DRW 4X4,14,622,244,197,402,2960,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX SRW 2WD,14,622,203,198,402,2619,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX SRW 4X4,14,622,203,198,402,2763,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX DRW 2WD,14,559,244,197,339,2802,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX DRW 4X4,14,559,244,196,339,2960,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX SRW 2WD,14,559,203,196,339,2619,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX SRW 4X4,14,559,203,198,339,2763,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SONIC 4DR SEDAN,17,442,174,152,252,1292,97,55,35,81,103,89,102,151,151,62/38
CHEVROLET,SONIC 5DR HATCHBACK,17,406,174,152,252,1263,97,125,35,82,103,89,66,151,151,62/38
CHEVROLET,SPARK 4DR HATCHBACK,16,364,160,148,239,1019,84,112,35,83,102,73,52,138,138,64/36
CHEVROLET,SPARK EV 4DR HATCHBACK,16,372,163,159,238,1300,84,108,37,85,104,79,56,141,141,63/37
CHEVROLET,SUBURBAN 4DR SUV AWD,14,570,204,189,330,2620,138,261,43,103,122,103,137,173,173,51/49
CHEVROLET,SUBURBAN 4DR SUV RWD,14,570,204,189,330,2511,138,261,43,103,122,103,137,173,173,51/49
CHEVROLET,TAHOE 4DR SUV AWD,14,518,204,189,295,2515,138,209,43,103,122,103,120,173,173,52/48
CHEVROLET,TAHOE 4DR SUV RWD,14,518,204,189,295,2408,138,209,43,103,122,103,120,173,173,52/48
CHEVROLET,TRAVERSE LS/LT/LTZ AWD 4DR SUV,13,517,199,178,302,2197,118,210,39,91,118,102,113,171,170,55/45
CHEVROLET,TRAVERSE LS/LT/LTZ FWD 4DR SUV,13,517,199,178,302,2107,118,210,39,91,118,102,113,171,170,55/45
CHEVROLET,TRAX AWD 4DR SUV,17,425,178,167,256,1476,108,140,36,92,105,93,76,154,154,60/40
CHEVROLET,TRAX FWD 4DR SUV,17,425,178,167,256,1382,108,140,36,92,105,93,76,154,154,60/40
CHEVROLET,VOLT 4DR HATCHBACK,15,458,181,143,269,1607,117,57,34,80,110,102,88,154,157,60/40
CHRYSLER,200 4DR SEDAN I-4 FWD,14,490,181,147,275,1575,128,55,36,85,125,105,110,161,158,60/40
CHRYSLER,200 4DR SEDAN V6 AWD,14,490,181,147,275,1721,128,55,36,85,125,105,110,161,158,60/40
CHRYSLER,200 4DR SEDAN V6 FWD,14,490,181,147,275,1643,128,55,36,85,125,105,110,161,158,60/40
CHRYSLER,300 4DR SEDAN HEMI RWD,11,505,191,149,305,1937,139,63,34,89,118,92,108,163,162,54/46
CHRYSLER,300 4DR SEDAN V6 AWD,11,505,191,149,305,2047,139,63,34,89,118,92,108,163,162,54/46
CHRYSLER,300 4DR SEDAN V6 RWD,11,505,191,149,305,1797,139,63,34,89,118,92,108,163,162,52/48
CHRYSLER,PACIFICA 4DR MINIVAN,16,519,202,178,310,1964,113,231,44,97,130,96,113,174,174,55/45
CHRYSLER,PACIFICA HYBRID 4DR MINIVAN,16,519,202,178,310,2242,113,231,44,97,130,96,113,174,174,56/44
DODGE,CHALLENGER 2DR COUPE RWD SRT 392 / HELLCAT,09,502,192,145,295,1891,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD V6,09,502,192,145,295,1785,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD V8,09,502,192,145,295,1852,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER GT 2DR COUPE AWD V6,09,502,192,145,295,1867,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHARGER 4DR SEDAN AWD,15,504,191,148,305,1886,136,71,34,84,117,89,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN RWD HELLCAT,15,504,191,148,305,2075,136,71,34,84,117,89,110,163,162,56/44
DODGE,CHARGER 4DR SEDAN RWD R/T SCAT PACK/SRT392,15,504,191,148,305,1996,136,71,34,84,117,89,110,163,162,56/44
DODGE,CHARGER 4DR SEDAN RWD V6,15,504,191,148,305,1785,136,71,34,84,117,89,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN RWD V8,15,504,191,148,305,1934,136,71,34,84,117,89,110,161,162,56/44
DODGE,DART 4DR SEDAN,13,468,183,147,271,1439,121,50,36,79,111,98,99,157,158,61/39
DODGE,DURANGO 4DR SUV AWD V6,11,508,193,180,304,2262,131,218,40,96,125,86,118,162,163,56/44
DODGE,DURANGO 4DR SUV AWD V8,11,508,193,180,304,2418,131,218,40,96,125,86,118,162,163,56/44
DODGE,GRAND CARAVAN 4DR VAN FWD,08,514,200,172,308,2050,102,219,47,89,135,96,111,167,165,56/44
DODGE,JOURNEY 4DR SUV AWD V6,08,489,183,170,289,1926,112,184,41,87,122,100,100,157,158,56/44
DODGE,JOURNEY 4DR SUV FWD I4,08,489,183,170,289,1735,112,184,41,87,122,100,100,157,158,56/44
DODGE,JOURNEY 4DR SUV FWD V6,08,489,183,170,289,1834,112,184,41,87,122,100,100,157,158,56/44
DODGE,VIPER 2DR COUPE,14,446,194,125,251,1497,175,40,22,75,112,90,104,160,155,50/50
FERRARI,488 GTB,16,457,195,121,265,1475,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,42/58
FERRARI,488 SPIDER,16,457,195,121,265,1525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,42/58
FERRARI,CALIFORNIA T 2DR CONVERTIBLE RWD,15,457,191,132,267,1730,N/A,N/A,N/A,N/A,N/A,N/A,N/A,163,161,47/53
FERRARI,F12 BERLINETTA 2DR COUPE RWD,13,462,194,127,272,1630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,46/54
FERRARI,F12tdf,16,466,196,127,272,1523,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,46/54
FERRARI,GTC4 LUSSO,16,492,198,138,299,1790,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47/53
FERRARI,LAFERRARI,15,470,199,112,265,1255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41/59
FIAT,124 SPIDER 2DR CONVERTIBLE,16,407,173,124,231,1114,155,79,31,67,116,85,91,152,150,54/46
FIAT,500 2 DR HATCHBACK POP/SPORT/LOUNGE,11,355,163,152,230,1068,80,61,37,84,101,71,54,142,140,62/38
FIAT,500 2 DR HATCHBACK TURBO/ABARTH,12,367,163,150,230,1130,88,37,34,85,104,78,59,141,141,62/38
FIAT,500C 2 DR HATCHBACK CONVERTIBLE POP/LOUNGE,11,355,163,152,230,1098,80,61,37,84,101,71,54,142,140,63/37
FIAT,500C 2 DR HATCHBACK CONVERTIBLE TURBO/ABARTH,12,367,163,150,230,1130,88,37,34,85,104,78,59,141,141,62/38
FIAT,500L 4DR HATCHBACK,13,425,179,165,261,1476,93,137,40,87,110,86,78,151,151,61/39
FIAT,500X 4DR SUV AWD,15,426,180,161,257,1487,110,156,40,87,107,88,81,154,154,61/39
FIAT,500X 4DR SUV FWD AUTOMATIC,15,426,180,160,257,1404,110,156,40,87,107,88,81,154,154,61/39
FIAT,500X 4DR SUV FWD MANUAL,15,426,180,160,257,1346,110,156,40,87,107,88,81,154,154,61/39
FORD,C-MAX ENERGI 4DR HATCHBACK,12,442,183,162,265,1750,98,150,43,89,117,91,86,154,153,59/41
FORD,C-MAX HYBRID 4DR HATCHBACK,12,442,183,162,265,1636,98,150,43,89,117,91,86,154,153,59/41
FORD,EDGE 4DR SUV AWD,15,478,193,174,285,1841,108,158,50,79,108,97,98,165,164,58/42
FORD,EDGE 4DR SUV FWD,15,478,193,174,285,1774,108,158,50,79,108,97,98,165,164,58/42
FORD,ESCAPE 4DR SUV AWD,16,454,184,168,269,1668,104,166,41,88,107,93,92,156,158,58/42
FORD,ESCAPE 4DR SUV FWD,16,454,184,168,269,1611,104,166,41,88,107,93,92,156,158,58/42
FORD,EXPEDITION 4WD SUV,07,523,200,196,302,2652,134,215,51,82,96,99,123,170,171,50/50
FORD,EXPEDITION MAX 4WD SUV,07,561,200,197,333,2768,134,253,51,82,96,99,130,170,171,50/50
FORD,EXPLORER 4DR SUV AWD,16,504,200,177,287,2146,120,199,40,95,127,98,119,170,170,54/46
FORD,EXPLORER 4DR SUV FWD,16,504,200,177,287,2067,120,199,40,95,127,98,119,170,170,54/46
FORD,F-150 P/U REG CAB 6.5-FT BOX 2WD,14,527,203,192,311,1837,133,247,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 6.5-FT BOX 4X4,14,527,203,195,311,1955,133,247,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 8-FT BOX 2WD,14,574,203,191,358,1884,133,294,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 8-FT BOX 4X4,14,574,203,195,358,1989,133,294,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCAB 6.5-FT BOX 2WD,14,584,203,192,368,1983,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCAB 6.5-FT BOX 4X4,14,584,203,196,368,2081,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCAB 8-FT BOX 2WD,14,632,203,192,416,2059,133,352,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCAB 8-FT BOX 4X4,14,632,203,196,416,2217,133,352,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCREW 5.5-FT BOX 2WD,14,584,203,192,368,2028,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCREW 5.5-FT BOX 4X4,14,584,203,196,368,2130,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCREW 6.5-FT BOX 2WD,14,614,203,192,398,2087,133,334,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCREW 6.5-FT BOX 4X4,14,614,203,196,398,2236,133,334,48,96,140,96,120,172,172,58/42
FORD,F-150 RAPTOR SUPERCAB 5.5-FT BOX 4X4,17,554,219,199,341,2506,133,274,48,96,140,94,119,188,187,58/42
FORD,F-150 RAPTOR SUPERCREW 5.5-FT BOX 4X4,17,584,219,199,371,2584,133,304,48,96,140,94,119,188,187,58/42
FORD,F-250 SD P/U CREW CAB L/BOX,17,670,203,198,447,2854,134,385,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U CREW CAB L/BOX 4X4,17,670,203,207,447,3037,134,385,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U CREW CAB S/BOX,17,629,203,199,406,2745,134,344,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U CREW CAB S/BOX 4X4,17,629,203,207,406,2938,134,344,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U REG CAB L/BOX,17,583,203,198,360,2578,134,298,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U REG CAB L/BOX 4X4,17,583,203,207,360,2770,134,298,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U SUPERCAB L/BOX,17,640,203,198,417,2734,134,355,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U SUPERCAB L/BOX 4x4,17,640,203,207,417,2922,134,355,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U SUPERCAB S/BOX,17,599,203,199,376,2691,134,314,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U SUPERCAB S/BOX 4X4,17,599,203,207,376,2890,134,314,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX,17,670,203,198,447,2956,134,385,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX 4X4,17,670,203,206,447,3142,134,385,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX DRW,17,670,203,198,447,3163,134,385,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U CREW CAB L/BOX DRW 4X4,17,670,203,206,447,3347,134,385,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U CREW CAB S/BOX,17,629,203,199,406,2848,134,344,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U CREW CAB S/BOX 4X4,17,629,203,207,406,3036,134,344,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX,17,583,203,198,360,2680,134,298,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX 4X4,17,583,203,206,360,2874,134,298,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX DRW,17,583,203,199,360,2860,134,298,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U REG CAB L/BOX DRW 4X4,17,583,203,205,360,3069,134,298,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U SUPERCAB L/BOX,17,640,203,198,417,2831,134,355,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U SUPERCAB L/BOX 4X4,17,640,203,206,417,3017,134,355,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U SUPERCAB L/BOX DRW,17,640,203,198,417,3052,134,355,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U SUPERCAB L/BOX DRW 4X4,17,640,203,206,417,3242,134,355,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U SUPERCAB S/BOX,17,599,203,198,376,2776,134,314,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U SUPERCAB S/BOX 4X4,17,599,203,207,376,2968,134,314,47,90,141,97,126,174,171,N/A
FORD,F-450 SD P/U CREW CAB L/BOX DRW 4X4,17,670,203,206,447,3896,134,385,47,90,141,97,126,190,190,N/A
FORD,FIESTA 4DR HATCH S/SE/TITANIUM,13,406,172,148,249,1151,99,121,35,80,104,85,72,147,145,59/41
FORD,FIESTA 4DR SEDAN S/SE/TITANIUM,13,440,172,148,249,1169,99,51,33,80,103,85,106,146,145,59/41
FORD,FIESTA ST 4DR HATCHBACK,13,407,172,145,249,1244,99,122,35,82,104,85,73,147,145,59/41
FORD,FLEX 5DR CUV AWD,08,513,193,172,300,2195,130,220,42,96,126,97,114,167,167,54/46
FORD,FLEX 5DR CUV FWD,08,513,193,172,300,2027,130,220,42,96,126,97,114,167,167,54/46
FORD,FOCUS 4DR HATCHBACK SE/TITANIUM,11,436,183,147,265,1327,105,143,36,80,110,90,82,155,153,60/40
FORD,FOCUS 4DR SEDAN S/SE/TITANIUM,11,453,183,147,265,1340,106,43,36,81,110,89,99,155,153,60/40
FORD,FOCUS ELECTRIC 4D HATCHBACK,12,438,182,148,265,1666,107,142,37,81,111,92,81,154,152,49/51
FORD,FOCUS ST/RS 4DR HATCHBACK,12,439,182,147,265,1475,107,142,37,81,111,92,82,154,152,60/40
FORD,FUSION 4DR SEDAN,17,487,185,148,285,1558,122,50,35,84,116,94,110,159,159,59/41
FORD,FUSION 4DR SEDAN ENERGI PHEV,17,487,186,146,285,1797,122,50,35,84,116,94,110,158,158,59/41
FORD,FUSION 4DR SEDAN HYBRID,17,487,186,146,285,1660,122,50,35,84,116,94,110,158,158,59/41
FORD,GT 2DR COUPE,17,476,200,111,271,1385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,169,166,N/A
FORD,MUSTANG GT 2DR CONVERTIBLE RWD,14,478,192,139,272,2066,153,69,29,81,129,95,112,159,165,54/46
FORD,MUSTANG GT 2DR COUPE RWD,14,478,192,138,272,1995,153,63,29,81,117,95,112,158,165,54/46
FORD,MUSTANG GT350 2DR COUPE RWD,14,482,193,138,272,2066,157,63,29,81,117,99,112,161,162,54/46
FORD,MUSTANG V6/ECOBOOST 2DR CONVERTIBLE RWD,14,478,192,139,272,1902,153,69,29,81,129,95,112,159,165,52/48
FORD,MUSTANG V6/ECOBOOST 2DR COUPE RWD,14,478,192,138,272,1855,153,63,29,81,117,95,112,158,165,52/48
FORD,POLICE INTERCEPTOR SEDAN,10,516,194,154,287,1923,139,70,32,85,119,103,126,168,168,N/A
FORD,POLICE INTERCEPTOR UTILITY,11,501,200,179,286,2173,118,197,40,95,127,96,117,170,170,N/A
FORD,TAURUS 4DR SEDAN AWD,10,516,194,154,287,1918,139,70,32,85,119,103,126,168,168,60/40
FORD,TAURUS 4DR SEDAN FWD,10,516,194,154,287,1822,139,70,32,85,119,103,126,168,168,60/40
FORD,TRANSIT CONNECT VAN XL/XLT,13,481,184,179,306,1624,90,217,49,86,119,87,88,156,158,55/45
FORD,TRANSIT CONNECT WAGON XL/XLT/TITANIUM,13,481,184,179,306,1804,90,217,49,86,119,87,88,156,158,55/45
FORD,TRANSIT VAN 150 LONG WB LOW ROOF,13,604,207,211,375,2268,82,345,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 150 LONG WB MEDIUM ROOF,13,598,207,256,375,2268,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 150 REGULAR WB LOW ROOF,13,559,207,212,330,2268,82,300,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 150 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2268,82,300,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 250 LONG WB EL HIGH ROOF,13,670,207,278,375,2268,82,417,66,105,163,102,193,173,174,N/A
FORD,TRANSIT VAN 250 LONG WB HIGH ROOF,13,598,207,280,375,2268,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 250 LONG WB LOW ROOF,13,604,207,211,375,2268,82,345,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 250 LONG WB MEDIUM ROOF,13,598,207,256,375,2268,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 250 REGULAR WB LOW ROOF,13,559,207,212,330,2268,82,300,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 250 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2268,82,300,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 350 LONG WB EL HIGH ROOF,13,670,207,278,375,2318,82,417,66,105,163,102,193,173,174,N/A
FORD,TRANSIT VAN 350 LONG WB HIGH ROOF,13,598,207,280,375,2318,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 350 LONG WB LOW ROOF,13,604,207,211,375,2318,82,345,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 350 LONG WB MEDIUM ROOF,13,598,207,256,375,2318,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 350HD DRW EL HIGH ROOF,13,670,213,278,375,2590,82,417,66,105,163,102,193,173,167,N/A
FORD,TRANSIT WAGON 150 LOW ROOF,13,559,207,209,330,2526,82,300,66,105,163,102,126,173,174,N/A
FORD,TRANSIT WAGON 150 MID ROOF,13,553,207,251,330,2526,82,300,66,105,163,102,120,173,174,N/A
FORD,TRANSIT WAGON 350 HIGH ROOF,13,598,207,276,375,2881,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT WAGON 350 LOW ROOF,13,604,207,209,375,2881,82,345,66,105,163,102,126,173,174,N/A
FORD,TRANSIT WAGON 350 MID ROOF,13,598,207,252,375,2881,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT WAGON 350HD DRW HIGH ROOF,13,670,213,274,375,3016,82,417,66,105,163,102,193,173,167,N/A
GENESIS,G80 4DR SEDAN AWD 3.8,17,499,190,147,301,1948,142,56,35,85,110,85,113,164,167,52/48
GENESIS,G80 4DR SEDAN AWD 5.0,17,499,190,147,301,2126,142,56,35,85,110,85,113,164,167,52/48
GENESIS,G90 3.3T 4DR SEDAN AWD,17,522,193,148,317,2174,147,61,36,85,115,87,118,164,165,53/47
GENESIS,G90 5.0 4DR SEDAN AWD,17,522,193,148,317,2229,147,61,36,85,115,87,118,164,165,53/47
GMC,2500 SAVANA CARGO VAN LWB,03,620,202,208,394,2497,91,342,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA CARGO VAN SWB,03,569,202,207,343,2400,91,291,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA PASSENGER VAN SWB,03,569,202,207,343,2664,91,291,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA CARGO VAN LWB,03,620,202,208,394,2525,91,342,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA CARGO VAN SWB,03,569,202,207,343,2361,91,291,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA PASSENGER VAN LWB,03,620,202,208,394,2906,91,342,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA PASSENGER VAN SWB,03,569,202,207,343,2761,91,291,54,99,146,101,124,173,172,53/47
GMC,ACADIA 4DR SUV AWD,17,492,192,175,286,1998,120,196,43,82,102,95,112,164,164,57/43
